EXTRELNO,NAME1TITLE,POSTCODE,LANGUACODE
0018558,HM,1480,NL
0018561,HM,8870,NL
0018563,HR,8000,NL
0018575,MW,1060,FR
0018578,HR,1030,FR
0018582,HM,3980,NL
0018583,MW,1850,NL
0018586,HR,8610,NL
0018588,HR,8560,NL
0018590,MW,2640,NL
0018591,MW,2180,NL
0018594,HR,2170,NL
0018607,MW,2800,NL
0018614,MW,9840,FR
0018619,HR,8820,NL
0018625,MW,2500,NL
0018631,HM,9570,NL
0018634,HR,3200,NL
0018635,HM,2490,NL
0018643,HR,2870,NL
0018644,HR,9000,NL
0018645,MW,9620,NL
0018646,FA,2060,FR
0018653,HM,3440,NL
0018657,HM,8400,NL
0018658,MW,9170,NL
0018659,MW,1500,NL
0018663,HM,9700,NL
0018667,HR,8310,NL
0018669,HR,3740,NL
0018675,HM,2980,NL
0018680,HR,3740,NL
0018682,MW,3000,NL
0018688,MW,1730,NL
0018689,HM,9160,NL
0018693,HR,2610,NL
0018697,MW,1970,NL
0018698,HR,8958,NL
0018705,HM,2800,NL
0018706,HM,3200,NL
0018711,MW,1600,NL
0018715,HM,3570,NL
0018719,HR,2640,FR
0018722,JU,2640,NL
0018732,HR,2020,NL
0018736,HR,5377,FR
0018742,MW,9840,NL
0018746,HM,1476,NL
0018748,HM,9255,NL
0018756,MW,9220,NL
0018761,HM,2170,NL
0018771,HR,8940,NL
0018779,MW,8490,NL
0018784,HR,2460,NL
0018785,MW,2960,NL
0018793,HM,2360,NL
0018801,HM,1755,NL
0018806,HM,8200,NL
0018807,MW,2320,NL
0018815,FA,3620,NL
0018831,HR,2600,NL
0018834,HM,3300,NL
0018836,HM,2870,NL
0018840,MW,1860,NL
0018855,HR,3210,NL
0018857,HR,2300,NL
0018860,HR,1050,FR
0018861,HR,9260,NL
0018867,MW,2650,NL
0018868,JU,3700,NL
0018877,HM,3620,NL
0018886,MW,6700,FR
0018888,HR,3630,NL
0018899,MW,2600,NL
0018901,MW,1200,FR
0018904,MW,3391,NL
0018909,MW,2520,NL
0018913,HM,1852,NL
0018922,HR,8820,NL
0018923,MW,1932,NL
0018927,HR,2560,NL
0018932,HM,1070,NL
0018934,MW,2950,NL
0018946,HR,2380,NL
0018949,HR,2235,NL
0018950,HR,2230,NL
0018951,MW,2660,NL
0018953,MW,2850,NL
0018956,MW,3650,NL
0018959,MW,2290,NL
0018960,MW,2290,NL
0018961,HM,9400,NL
0018968,MW,9800,NL
0018971,JU,6041,FR
0018979,HR,2180,NL
0018986,,2300,NL
0019000,HR,9620,NL
0019005,HR,2900,NL
0019007,MW,3001,NL
0019010,HM,9991,NL
0019011,HR,1030,FR
0019012,MW,9230,NL
0019016,MW,2000,NL
0019017,MW,1785,NL
0019033,FA,2300,NL
0019036,HR,2550,NL
0019041,MW,3650,NL
0019050,FA,2930,NL
0019051,MW,3560,NL
0019053,HM,2930,NL
0019059,HM,2861,NL
0019071,MW,1500,NL
0019072,HR,2950,NL
0019075,MW,3620,NL
0019081,MW,,NL
0019085,MW,2018,NL
0019088,HM,3052,NL
0019091,HR,8042,NL
0019093,HM,1640,NL
0019095,MW,2280,NL
0019098,HM,2390,NL
0019099,MW,1490,FR
0019103,HM,3920,NL
0019104,HM,2170,NL
0019112,HM,3730,NL
0019119,MW,2050,NL
0019125,HM,3500,NL
0019133,MW,3191,NL
0019135,HM,9031,NL
0019146,MW,9840,NL
0019148,HR,2600,NL
0019149,HM,2600,NL
0019155,MW,2170,NL
0019160,FA,3360,NL
0019162,HM,3560,NL
0019163,MW,9660,NL
0019164,HR,9030,NL
0019171,MW,2610,NL
0019183,HM,9870,NL
0019193,HR,3190,NL
0019195,MW,2800,NL
0019199,MW,3070,NL
0019201,HR,9790,NL
0019205,HR,2950,NL
0019206,HR,8670,NL
0019210,HR,3500,NL
0019221,HR,2328,NL
0019223,HM,9310,NL
0019225,MW,2980,NL
0019227,HM,1820,NL
0019238,MW,3740,NL
0019240,HR,3212,NL
0019244,MW,2160,NL
0019249,,2243,NL
0019250,HM,2640,NL
0019251,HR,3700,NL
0019253,HM,2360,NL
0019261,HR,1480,FR
0019269,MW,9000,NL
0019272,HR,1700,NL
0019273,HR,3680,NL
0019275,HM,8310,NL
0019284,HR,9080,NL
0019289,MW,2020,NL
0019296,MW,2640,NL
0019309,JU,5100,FR
0019311,JU,5100,FR
0019321,MW,F-01170,NL
0019322,HM,9240,NL
0019334,MW,1050,NL
0019343,HM,8790,NL
0019347,HM,8890,NL
0019366,HM,3001,NL
0019371,MW,8420,NL
0019373,HR,1910,NL
0019376,HM,2880,NL
0019379,HM,9820,NL
0019380,HR,9000,NL
0019386,HM,3550,NL
0019388,HM,3600,NL
0019393,,1325,FR
0019396,HR,7000,FR
0019399,HM,9100,NL
0019401,HM,8310,NL
0019403,HM,2440,NL
0019407,HM,2630,NL
0019408,HR,9200,NL
0019411,HR,3020,NL
0019429,HR,3294,NL
0019436,MW,1570,NL
0019443,HR,9120,NL
0019450,HR,8200,NL
0019454,HR,,NL
0019469,HR,9881,NL
0019476,HM,8940,NL
0019481,HR,9971,NL
0019483,HM,8800,NL
0019497,MW,8200,NL
0019499,HM,2920,NL
0019501,HM,8940,NL
0019502,HR,3500,NL
0019507,MW,8300,NL
0019511,HR,8200,NL
0019513,MW,1703,NL
0019516,HR,1420,FR
0019530,HM,3272,NL
0019535,JU,3500,NL
0019537,HR,2328,NL
0019547,HR,8000,NL
0019548,HM,9120,NL
0019552,HM,8310,NL
0019554,HM,2440,NL
0019556,MW,4052,FR
0019561,HR,9185,NL
0019570,HM,3530,NL
0019574,HR,9820,NL
0019580,HM,9240,NL
0019581,HM,3300,NL
0019584,HM,2580,NL
0019592,HR,9810,NL
0019601,HM,1652,NL
0019611,MW,5000,FR
0019624,HM,9920,NL
0019631,HR,2640,NL
0019632,HM,1342,NL
0019634,HR,8200,NL
0019635,HM,8500,NL
0019636,HR,9320,NL
0019637,HM,1910,NL
0019640,HR,9170,NL
0019643,MW,9770,NL
0019644,MW,2800,NL
0019649,HR,3980,NL
0019651,HM,2830,NL
0019655,HM,3080,NL
0019656,HR,3012,NL
0019667,HM,8760,NL
0019670,HR,3012,NL
0019672,HM,2900,NL
0019674,HM,2970,NL
0019675,HR,2520,NL
0019681,HM,9000,NL
0019686,HM,9250,NL
0019688,HR,1982,NL
0019691,MW,3040,FR
0019706,HM,2930,NL
0019707,HR,9200,NL
0019710,HR,3290,NL
0019712,MW,8647,NL
0019722,HM,3040,NL
0019725,HR,9940,NL
0019731,MW,9600,FR
0019734,FA,2840,NL
0019738,HM,8870,NL
0019741,HM,2018,NL
0019742,HM,8800,NL
0019751,MW,4500,FR
0019762,HM,9000,NL
0019763,MW,2300,NL
0019770,FA,8320,NL
0019777,HM,3960,NL
0019780,HM,2980,NL
0019787,HR,2990,NL
0019795,HR,8930,NL
0019805,HM,3910,NL
0019811,HM,9840,NL
0019814,HM,3370,NL
0019817,HM,3080,NL
0019822,MW,6530,FR
0019835,HM,8890,NL
0019837,HM,1570,NL
0019838,HM,2431,NL
0019844,HM,8340,NL
0019845,HM,3190,NL
0019871,HR,9310,NL
0019878,MW,9830,NL
0019881,HM,9200,NL
0019884,MW,2610,NL
0019887,HR,9968,NL
0019905,MW,3600,NL
0019918,HR,3770,NL
0019919,MW,3380,NL
0019920,MW,8700,NL
0019931,HR,2570,NL
0019939,MW,3080,NL
0019946,HM,2180,NL
0019947,MW,2800,NL
0019950,FA,2610,NL
0019959,HR,2340,NL
0019965,HM,9090,NL
0019967,HR,8956,NL
0019968,MW,9100,NL
0019972,HM,9200,NL
0019993,HM,2460,NL
0019997,HR,5377,FR
0019999,HM,,NL
0020007,HR,2160,NL
0020008,HM,9250,NL
0020012,MW,2440,NL
0020014,MW,2340,NL
0020020,FA,3150,NL
0020023,HM,3960,NL
0020026,HR,8800,NL
0020028,HR,3600,NL
0020031,MW,2900,NL
0020038,JU,8501,NL
0020051,MW,3020,NL
0020052,HM,2431,NL
0020059,HM,2960,NL
0020064,HR,2800,NL
0020067,MW,7000,FR
0020070,HM,9042,NL
0020072,MW,2640,NL
0020076,MW,3061,NL
0020091,HR,2300,NL
0020092,HM,3090,FR
0020095,HR,2800,NL
0020096,FA,3010,NL
0020098,HM,3512,NL
0020099,HR,2880,NL
0020102,MW,2100,NL
0020105,MW,4990,FR
0020113,MW,1950,FR
0020119,HR,2630,NL
0020122,MW,2350,NL
0020125,HM,9031,NL
0020131,HM,1820,NL
0020136,HR,2000,NL
0020146,MW,9000,NL
0020147,HR,8980,NL
0020153,MW,4653,FR
0020154,HM,4653,FR
0020155,HR,1730,NL
0020157,MW,2800,NL
0020160,HR,2560,NL
0020170,HM,3010,NL
0020176,HM,8340,NL
0020181,MW,2300,NL
0020182,MW,9280,NL
0020183,HM,9000,NL
0020189,JU,1090,FR
0020194,HR,2060,NL
0020204,MW,2870,NL
0020206,MW,8200,NL
0020214,HR,3270,NL
0020218,HR,2630,NL
0020221,HM,9160,NL
0020227,HR,9506,NL
0020229,HR,2600,NL
0020231,MW,2640,NL
0020239,HR,8630,NL
0020241,FA,2140,NL
0020244,MW,2940,NL
0020250,HM,3550,NL
0020251,HM,3680,NL
0020254,HM,3400,NL
0020255,HR,8800,NL
0020256,HR,9000,NL
0020260,HM,9680,NL
0020266,HR,9000,NL
0020271,HM,2547,NL
0020274,MW,3850,NL
0020277,MW,3570,NL
0020283,MW,1800,NL
0020292,HR,1170,FR
0020296,HM,1853,NL
0020299,HM,1500,NL
0020300,HM,3293,NL
0020306,HM,8890,NL
0020308,MW,3570,NL
0020312,HM,9260,NL
0020313,HR,6920,FR
0020318,MW,3650,NL
0020321,HM,2180,NL
0020327,HR,,NL
0020333,HR,9991,NL
0020334,HR,2560,NL
0020335,MW,8792,NL
0020337,MW,2930,NL
0020347,HR,1360,FR
0020352,FA,3202,NL
0020353,MW,3110,NL
0020356,MW,1040,NL
0020368,HR,9700,NL
0020371,HM,5640,FR
0020376,MW,3140,NL
0020391,,3590,NL
0020396,HM,2330,NL
0020399,HR,2280,NL
0020402,HM,2560,NL
0020404,MW,2550,NL
0020428,HR,3740,NL
0020429,HM,3500,NL
0020435,HM,1653,NL
0020436,HR,2970,NL
0020447,HM,9820,NL
0020448,HM,3200,NL
0020452,MW,2350,NL
0020462,HM,3582,NL
0020465,HM,3511,NL
0020466,HR,8770,NL
0020469,HM,2800,NL
0020479,,2440,NL
0020484,HM,3665,NL
0020501,HM,3680,NL
0020506,HM,9031,NL
0020519,MW,2970,NL
0020523,HR,9940,NL
0020527,MW,1000,FR
0020534,HM,1880,NL
0020536,HM,2387,NL
0020537,HR,2380,NL
0020540,HM,2811,NL
0020545,MW,2330,NL
0020548,HR,3090,NL
0020558,MW,9040,NL
0020559,HM,3980,NL
0020566,HM,9030,NL
0020569,HR,9308,NL
0020570,HR,9270,NL
0020575,HM,2170,NL
0020578,HR,8210,NL
0020581,HR,2580,NL
0020583,HR,3550,NL
0020588,,2640,NL
0020595,HM,1785,NL
0020596,HR,1745,NL
0020603,HM,1981,NL
0020605,MW,2600,NL
0020608,MW,3700,NL
0020611,HR,8830,NL
0020617,MW,2990,NL
0020631,HM,3590,NL
0020635,HR,8790,NL
0020646,MW,8000,NL
0020647,HM,2970,NL
0020656,HR,9880,NL
0020657,HR,9051,NL
0020658,HM,2950,NL
0020663,MW,2260,NL
0020665,MW,1851,NL
0020666,MW,2600,NL
0020678,MW,1180,NL
0020681,HM,4877,FR
0020683,MW,8530,NL
0020685,HM,6700,FR
0020690,HM,9660,NL
0020696,HM,2500,NL
0020706,HM,9000,NL
0020707,HM,3140,NL
0020709,MW,3920,NL
0020717,MW,1800,NL
0020722,HR,2610,NL
0020724,HR,2140,NL
0020726,HR,9700,NL
0020734,HM,2560,NL
0020735,FA,8501,NL
0020743,HR,8300,NL
0020746,HR,2950,NL
0020748,HM,2018,NL
0020749,HR,2940,NL
0020766,MW,8956,NL
0020768,HR,1040,FR
0020770,HM,4700,FR
0020772,FA,3000,NL
0020775,HR,2018,NL
0020786,MW,2610,NL
0020795,MW,7863,NL
0020809,MW,1170,FR
0020810,MW,1040,NL
0020812,HR,9920,NL
0020814,HM,2170,NL
0020821,HM,9470,NL
0020833,HM,1651,NL
0020834,HM,3665,NL
0020838,HR,1560,NL
0020843,FA,2910,NL
0020849,HR,1820,NL
0020852,HM,8800,NL
0020854,HR,2800,NL
0020856,HR,3570,NL
0020861,MW,3140,NL
0020863,HR,9300,NL
0020865,HM,2950,NL
0020866,FA,2980,NL
0020867,MW,1500,NL
0020875,HM,3000,NL
0020877,MW,2000,NL
0020881,FA,9500,FR
0020884,HR,1640,NL
0020895,HR,1981,NL
0020897,HR,8940,NL
0020912,HM,2930,NL
0020913,MW,8340,NL
0020915,HR,8790,NL
0020919,HM,8650,NL
0020921,HM,1980,NL
0020925,HM,2970,NL
0020935,HR,3600,NL
0020937,HR,9930,NL
0020938,HR,1910,NL
0020956,MW,9040,NL
0020961,HM,2290,NL
0020962,HR,2980,NL
0020964,MW,,NL
0020966,MW,1040,NL
0020973,HM,8582,NL
0020974,MW,3950,NL
0020980,MW,3920,NL
0020984,HM,3700,NL
0020987,HR,1540,NL
0020993,HM,2610,NL
0021004,HR,8400,NL
0021006,HR,9270,NL
0021013,HR,2250,NL
0021021,MW,2870,NL
0021022,HM,9810,NL
0021031,HM,3080,NL
0021034,MW,2000,NL
0021039,HM,3020,NL
0021044,MW,3540,NL
0021050,MW,9100,NL
0021055,MW,8510,NL
0021056,HM,3545,NL
0021063,HM,2180,NL
0021064,MW,8020,NL
0021071,HR,3680,NL
0021074,MW,3120,NL
0021088,HM,3080,NL
0021089,FA,2820,NL
0021092,MW,1840,NL
0021098,HR,9050,NL
0021101,HM,3071,NL
0021107,HR,8000,NL
0021109,HR,8570,NL
0021116,HM,3900,NL
0021117,MW,8301,NL
0021122,HM,8790,NL
0021123,HR,9420,NL
0021126,MW,8670,NL
0021127,MW,2550,NL
0021135,HR,2322,NL
0021138,MW,3012,NL
0021141,HM,2018,NL
0021145,MW,1081,NL
0021147,HM,9185,NL
0021149,MW,9000,NL
0021152,HM,3583,NL
0021166,HM,2180,NL
0021168,HR,3061,NL
0021171,HR,9800,NL
0021173,HR,2650,NL
0021177,HM,9690,NL
0021188,JU,6990,FR
0021195,HM,3390,NL
0021197,HR,2330,NL
0021199,HM,8000,NL
0021202,HM,8200,NL
0021213,HM,2600,FR
0021216,HR,3210,NL
0021220,MW,3202,NL
0021224,HR,9050,NL
0021229,MW,9140,NL
0021232,HR,2970,NL
0021233,MW,9200,NL
0021236,HM,8570,NL
0021239,HR,3600,NL
0021240,MW,2870,NL
0021242,HR,2560,NL
0021257,HM,2970,NL
0021258,MW,9800,NL
0021263,MW,1860,FR
0021264,HR,2460,NL
0021265,HM,3800,NL
0021266,HR,2050,NL
0021273,HM,3010,NL
0021274,HR,3118,NL
0021275,HR,5081,FR
0021280,HM,9032,NL
0021285,HR,2020,NL
0021286,HR,2140,NL
0021292,HR,1702,NL
0021299,MW,9900,NL
0021301,MW,9900,NL
0021308,HR,3140,NL
0021311,HM,3053,NL
0021313,HR,2890,NL
0021320,MW,3391,NL
0021327,FA,8531,NL
0021336,HM,8700,NL
0021350,HR,9070,NL
0021357,FA,2140,NL
0021360,MW,1861,NL
0021362,HM,3670,NL
0021363,JU,3670,NL
0021368,HM,3001,NL
0021372,MW,2300,NL
0021388,MW,3272,NL
0021391,HM,2910,NL
0021394,HM,2800,NL
0021396,HR,1700,NL
0021401,HM,9270,NL
0021402,MW,1910,NL
0021405,HM,3150,NL
0021407,HR,9470,NL
0021410,FA,3980,NL
0021413,FA,2950,NL
0021417,MW,8570,NL
0021423,HR,2140,NL
0021424,HM,3200,NL
0021427,MW,2220,NL
0021430,MW,2930,NL
0021437,HM,9921,NL
0021441,HR,2930,NL
0021442,MW,2610,NL
0021448,HM,8800,NL
0021450,MW,3740,NL
0021458,HM,2390,NL
0021459,HM,2910,NL
0021461,MW,,NL
0021462,HM,9960,NL
0021464,HR,9100,NL
0021465,HM,9111,NL
0021467,HR,2640,NL
0021468,HM,3800,NL
0021469,HR,2300,NL
0021471,HM,3700,NL
0021475,HR,2275,NL
0021482,MW,1410,FR
0021493,HM,2300,NL
0021500,MW,1790,NL
0021502,MW,1820,NL
0021509,HM,2200,NL
0021510,HR,8310,NL
0021513,HR,8790,NL
0021516,HM,2070,NL
0021522,HM,3840,NL
0021523,HM,2650,NL
0021525,MW,2170,NL
0021526,MW,2100,NL
0021528,HR,3500,NL
0021530,HM,3010,NL
0021531,HR,2880,NL
0021536,MW,8820,NL
0021545,HM,2150,NL
0021549,FA,1000,NL
0021552,HR,,NL
0021563,HR,9111,NL
0021569,HM,1640,NL
0021572,HM,6534,FR
0021575,MW,1325,NL
0021586,HR,1652,NL
0021590,MW,3800,NL
0021601,,2610,NL
0021602,HM,8720,NL
0021619,,2020,NL
0021623,MW,9000,NL
0021624,HR,2900,NL
0021627,HR,9810,NL
0021644,MW,2490,NL
0021646,HM,3590,NL
0021647,HR,2000,NL
0021651,HR,8620,NL
0021656,HM,3050,NL
0021658,HR,9800,NL
0021665,HR,3052,NL
0021668,MW,9000,NL
0021670,HR,9150,NL
0021681,HM,2018,NL
0021683,HR,8450,NL
0021687,HM,3040,NL
0021688,HM,3020,NL
0021691,MW,8300,NL
0021697,MW,4520,FR
0021699,MW,7130,FR
0021700,HM,2550,NL
0021701,MW,9031,NL
0021707,MW,8890,NL
0021709,FA,1640,NL
0021711,HR,3570,NL
0021717,MW,2570,NL
0021720,HM,2300,NL
0021723,HR,3980,NL
0021728,HM,3660,NL
0021732,HM,9100,NL
0021736,HM,3071,NL
0021740,HR,8840,NL
0021742,,3700,NL
0021749,MW,1040,FR
0021750,HM,8500,NL
0021751,MW,9170,NL
0021754,HR,2920,NL
0021756,MW,3600,NL
0021759,HR,8510,NL
0021760,HR,2180,NL
0021763,MW,1970,FR
0021766,HR,3530,NL
0021767,HR,4877,FR
0021770,HM,9880,NL
0021771,HM,3512,NL
0021773,HM,8501,NL
0021775,MW,3390,NL
0021781,MW,3941,NL
0021783,HM,3040,NL
0021787,FA,1820,NL
0021789,HM,3050,NL
0021796,MW,2070,NL
0021808,HM,9120,NL
0021825,HM,9900,NL
0021834,HM,2650,NL
0021848,HM,8370,NL
0021850,HM,8870,NL
0021854,MW,POWYS,FR
0021855,HM,5030,FR
0021860,HM,2600,NL
0021862,MW,3191,NL
0021863,MW,3053,NL
0021864,HM,2580,NL
0021865,HR,9420,NL
0021866,MW,2400,NL
0021871,HM,1560,NL
0021876,HM,8800,NL
0021889,HM,8020,NL
0021891,HM,9032,NL
0021909,HR,2030,NL
0021921,MW,8300,NL
0021923,HM,2570,NL
0021924,HR,3590,NL
0021926,HM,2980,NL
0021927,HM,8930,NL
0021936,,9140,NL
0021939,HR,,FR
0021945,HM,2400,NL
0021954,HR,1600,NL
0021958,MW,3940,NL
0021959,HR,3910,NL
0021972,FA,1480,NL
0021978,MW,1654,NL
0021979,HM,3271,NL
0021984,MW,2660,NL
0021992,HR,8800,NL
0021993,HR,9571,NL
0022001,HM,2540,NL
0022003,HM,NL-2596,NL
0022005,HR,3690,NL
0022006,HM,3900,NL
0022010,MW,2180,NL
0022034,HR,2547,NL
0022037,,8377,NL
0022038,HM,9620,NL
0022040,HR,5340,FR
0022047,MW,9550,NL
0022060,HR,2400,NL
0022065,HM,2100,NL
0022068,HM,2500,NL
0022072,MW,3770,NL
0022073,HM,9200,NL
0022081,HR,5100,FR
0022083,MW,1000,FR
0022086,FA,3990,NL
0022091,HR,9830,NL
0022097,MW,1780,NL
0022103,HM,2200,NL
0022110,MW,9860,NL
0022121,HM,3581,NL
0022122,MW,1861,NL
0022123,HR,1970,FR
0022127,HM,3640,NL
0022129,HM,2320,NL
0022130,JU,2930,NL
0022133,MW,5030,FR
0022138,HM,3910,NL
0022151,HM,9080,NL
0022152,HR,2018,NL
0022158,HR,9190,NL
0022159,MW,2900,NL
0022162,HM,1755,NL
0022164,MW,5580,FR
0022170,HR,1654,NL
0022175,,2950,NL
0022181,HR,3920,NL
0022182,MW,3920,NL
0022184,HR,2430,NL
0022185,HM,1980,NL
0022186,MW,1500,NL
0022188,MW,,NL
0022197,HM,9240,NL
0022199,MW,9630,NL
0022200,HM,9820,NL
0022201,HM,9170,NL
0022205,MW,3001,NL
0022213,MW,9550,NL
0022214,HR,2470,NL
0022217,MW,3360,NL
0022222,MW,2260,NL
0022224,HM,1910,NL
0022227,HR,8870,NL
0022232,,9300,NL
0022242,HR,9080,NL
0022252,HR,1170,NL
0022263,HM,3550,NL
0022265,HM,2100,NL
0022266,HM,2520,NL
0022267,MW,2018,NL
0022273,HR,3620,NL
0022276,HR,1370,NL
0022277,MW,8800,NL
0022287,HR,3018,NL
0022297,HM,1910,NL
0022298,MW,2930,NL
0022302,MW,9000,NL
0022311,HM,2970,NL
0022314,HR,9000,NL
0022316,HM,2930,NL
0022318,HM,8890,NL
0022321,MW,2300,NL
0022326,HM,9070,NL
0022331,HR,3001,NL
0022333,HR,3071,NL
0022342,MW,2880,NL
0022358,FA,2900,NL
0022359,HM,1770,NL
0022360,MW,2220,NL
0022369,HM,2530,NL
0022382,HM,1730,NL
0022384,HR,9031,NL
0022390,HM,8500,NL
0022391,HR,9667,NL
0022394,MW,9050,NL
0022399,HM,3201,NL
0022411,HM,1200,FR
0022415,HR,9060,NL
0022423,HM,9000,NL
0022425,HM,2440,NL
0022427,MW,2020,NL
0022428,HM,2100,NL
0022429,MW,9630,NL
0022435,MW,8400,NL
0022438,HR,2600,NL
0022441,HM,2570,NL
0022442,MW,2530,NL
0022445,MW,2288,NL
0022453,MW,1840,NL
0022459,HM,3010,NL
0022466,HM,2300,NL
0022467,MW,2950,NL
0022469,HR,5380,FR
0022488,HM,1850,NL
0022489,HR,1980,NL
0022490,HM,8720,NL
0022491,MW,3600,NL
0022492,FA,3210,NL
0022493,HM,2460,NL
0022498,HM,3053,NL
0022504,,8790,NL
0022505,MW,3800,NL
0022517,FA,8200,NL
0022519,HM,9120,NL
0022526,FA,3500,NL
0022527,FA,3190,NL
0022531,MW,1760,NL
0022534,HM,2110,NL
0022535,,2470,NL
0022538,JU,2340,FR
0022541,MW,9060,NL
0022545,HR,2930,NL
0022547,HM,3061,NL
0022548,MW,9308,NL
0022551,HM,8800,NL
0022552,FA,2812,NL
0022553,JU,4020,FR
0022565,HM,2400,NL
0022566,HM,4400,FR
0022568,HM,8200,NL
0022570,MW,2350,NL
0022572,HM,2660,NL
0022575,HM,9190,NL
0022577,MW,9300,NL
0022578,MW,3200,NL
0022588,MW,3220,NL
0022598,HM,1000,FR
0022599,MW,1435,FR
0022617,MW,1640,NL
0022635,HM,8800,NL
0022638,MW,1180,FR
0022640,HR,2990,NL
0022641,FA,9040,NL
0022642,HM,8560,NL
0022649,MW,1000,NL
0022652,HM,1853,NL
0022663,JU,2940,NL
0022665,MW,2600,NL
0022666,MW,2018,NL
0022667,MW,1850,NL
0022668,HM,3010,NL
0022673,MW,8620,NL
0022676,FA,3680,NL
0022679,MW,3700,NL
0022680,HR,1160,FR
0022683,HM,2220,NL
0022690,MW,8380,NL
0022703,HM,2540,NL
0022705,HM,3061,NL
0022706,HR,8800,NL
0022707,HM,2520,NL
0022712,HR,3010,NL
0022714,HR,3500,NL
0022724,HM,2110,NL
0022730,MW,1420,FR
0022736,HR,3120,NL
0022739,HM,9890,NL
0022748,HR,9550,NL
0022749,HM,2300,NL
0022751,MW,8550,NL
0022762,MW,2800,NL
0022768,HM,9000,NL
0022774,HR,2310,NL
0022775,HM,3470,NL
0022787,HR,9041,NL
0022790,HM,2910,NL
0022801,HR,4300,FR
0022805,MW,8730,NL
0022806,HM,3300,NL
0022822,HM,9870,NL
0022832,HR,2870,NL
0022840,HM,9032,NL
0022847,MW,2600,NL
0022848,HR,9000,NL
0022851,,9200,NL
0022861,HM,3210,NL
0022863,HR,8790,NL
0022873,HM,2845,NL
0022877,MW,3660,NL
0022878,HM,2800,NL
0022883,MW,9970,NL
0022887,MW,3740,NL
0022889,FA,2990,NL
0022890,FA,9200,NL
0022893,MW,9000,NL
0022894,MW,1780,NL
0022895,MW,1800,NL
0022901,MW,3128,NL
0022903,MW,2540,NL
0022904,HR,9320,NL
0022906,HM,8301,NL
0022908,HM,1700,NL
0022909,HM,3600,NL
0022910,HM,2160,NL
0022914,MW,2140,NL
0022915,HM,2590,NL
0022919,MW,3930,NL
0022928,HR,9000,NL
0022946,HR,2300,NL
0022947,HM,2560,NL
0022950,HM,9470,NL
0022952,HR,1090,NL
0022954,MW,1880,NL
0022960,HM,2222,NL
0022964,HM,2650,NL
0022972,HM,9770,NL
0022981,MW,9041,NL
0022989,HM,5100,FR
0022997,HM,8930,NL
0023003,HM,2560,NL
0023005,HM,8755,NL
0023015,HM,3900,NL
0023017,MW,2920,NL
0023022,MW,3010,NL
0023027,MW,3060,NL
0023030,,2980,NL
0023031,MW,2970,NL
0023040,MW,9600,NL
0023043,,2590,NL
0023049,HR,6222,FR
0023054,MW,3200,NL
0023067,HR,2570,NL
0023068,HM,3560,NL
0023074,HR,8400,NL
0023075,FA,9120,NL
0023082,HM,2930,NL
0023086,HM,2460,NL
0023088,MW,1180,FR
0023095,HM,3201,NL
0023099,HR,3730,NL
0023102,HM,2300,NL
0023111,MW,2950,NL
0023115,HR,8730,NL
0023122,HM,1742,NL
0023129,MW,5000,FR
0023138,HR,2180,NL
0023140,FA,2554,FR
0023145,HM,2250,NL
0023146,MW,2430,NL
0023148,HR,2170,NL
0023154,HM,2910,NL
0023155,,9100,NL
0023160,HR,2960,NL
0023163,HR,4357,FR
0023169,MW,9990,NL
0023171,HM,2560,NL
0023180,HM,2440,NL
0023182,HM,3110,NL
0023195,HM,8540,NL
0023202,HM,9100,NL
0023203,HR,3900,NL
0023207,MW,9000,NL
0023223,HR,1340,FR
0023230,HR,2950,NL
0023232,MW,2990,NL
0023236,MW,9120,NL
0023240,MW,3078,NL
0023241,HM,3700,NL
0023244,HM,9620,NL
0023245,HM,2830,NL
0023249,MW,1400,FR
0023252,HM,3660,NL
0023254,MW,3300,NL
0023261,HR,2610,NL
0023275,HM,2930,NL
0023280,HM,2840,NL
0023281,HR,3000,NL
0023287,HM,3300,NL
0023288,HR,1880,NL
0023289,HM,3850,NL
0023294,HM,3360,NL
0023296,HM,2150,NL
0023300,HR,1500,NL
0023303,HM,2660,NL
0023306,FA,1050,NL
0023307,MW,2531,NL
0023308,MW,2840,NL
0023310,HM,2640,NL
0023319,HM,2200,NL
0023328,HR,2110,NL
0023344,HM,2050,NL
0023347,HM,2300,NL
0023350,FA,3620,NL
0023360,MW,3545,NL
0023364,MW,,NL
0023369,HM,2900,NL
0023387,HR,3630,NL
0023388,MW,9090,NL
0023391,MW,2180,NL
0023407,HM,3570,NL
0023415,HR,2400,NL
0023416,MW,3670,NL
0023417,HM,1980,NL
0023418,MW,9150,NL
0023419,HM,2380,NL
0023432,MW,2550,NL
0023433,HR,9620,NL
0023441,HM,2440,NL
0023442,HM,2930,NL
0023447,MW,3190,NL
0023448,MW,1980,NL
0023455,MW,3950,NL
0023456,HM,9100,NL
0023461,MW,8790,NL
0023462,MW,8790,NL
0023464,MW,2500,NL
0023473,MW,9000,NL
0023480,HM,MORRAY,FR
0023483,MW,3040,NL
0023486,HM,8906,NL
0023494,JU,8570,NL
0023496,MW,2540,NL
0023502,MW,2430,NL
0023508,MW,9550,NL
0023509,MW,3401,NL
0023518,HR,2170,NL
0023519,HR,8400,NL
0023524,MW,8500,NL
0023526,MW,3520,NL
0023530,MW,3010,NL
0023535,HR,1861,NL
0023536,HM,2070,NL
0023547,HM,2650,NL
0023549,HR,1190,FR
