,Unnamed: 0,Monetary_score,Total_quantity,Number_order,recency_score,days_customer,amount_cc,amount_diet,amount_energy,amount_lemonade,amount_other,amount_sprite_fanta,amount_water,count,complaint,DaysLastcomp,Percentage_firstcall,DaysToClose,Daysdiff,ActualEmployees,CreditNumericScore,clv,spendingRatio,churn,high_value
19632,19632,197050.6,6705,3268,2,869,23910.55,36089.25,4668.8,11459.3,43567.42,12402.9,64952.4,5,1,90.0,1.0,0.5,-1.0,2.0,86.0,3799419.0,0.3296763,0,1
19635,19635,3223.0,129,91,13,861,344.0,280.0,0.0,70.0,792.0,452.0,1285.0,1,1,268.0,1.0,0.0,-1.0,1.0,63.0,41610.0,0.01801299,1,0
19639,19639,12070.0,579,261,6,864,1955.0,1886.0,841.0,1430.0,1296.0,1432.0,3230.0,0,0,176.1425,0.6133989000000001,0.7006639,-0.8817603,3.0,81.0,231432.0,0.0381901,0,0
19643,19643,3487.6,190,109,14,862,590.0,662.0,348.0,454.0,217.6,1216.0,0.0,3,1,16.0,1.0,0.6666667,-1.0,6.0,88.0,63480.0,0.005237624,1,0
19652,19652,9412.0,126,109,3,883,2239.0,1350.0,2520.0,990.0,640.0,1639.0,34.0,3,1,79.0,0.0,0.5,-3.0,5.0,83.0,162900.0,0.02234568,0,0
19670,19670,4704.0,87,83,50,842,1459.0,907.0,660.0,491.0,351.0,664.0,172.0,0,0,176.748,0.6751616,1.149268,-0.5509525,4.0,83.0,73110.0,0.01495092,1,0
19671,19671,1867.2,92,58,22,867,312.0,276.0,454.0,70.0,121.2,208.0,426.0,0,0,218.2185,0.6441445,0.5238517,-0.9788542,6.0,86.0,33432.0,0.002758416,1,0
19676,19676,5880.0,72,54,20,861,1050.0,630.0,0.0,550.0,2810.0,840.0,0.0,0,0,238.9675,0.6217758000000001,0.7143042,-0.2994664,5.0,88.0,121500.0,0.01062992,0,0
19678,19678,4158.4,59,47,35,861,945.0,1575.0,0.0,861.0,462.4,315.0,0.0,4,1,30.0,0.5,0.5,-0.5,60.0,95.0,78702.0,0.0006487141,0,0
19702,19702,7237.6,268,98,45,864,972.0,692.0,451.6,0.0,4502.0,552.0,68.0,1,1,472.0,1.0,0.0,0.0,2.0,76.0,106068.0,0.03571313,0,0
19709,19709,7095.0,265,122,21,836,1251.0,1346.0,1090.0,1011.0,563.0,660.0,1174.0,0,0,146.5382,0.4173365,0.4094244,-0.6221793999999999,2.0,86.0,124380.0,0.007813979,0,0
19713,19713,18822.0,756,275,10,871,8554.0,2754.0,34.0,36.0,596.0,2444.0,4404.0,1,1,66.0,0.0,0.0,-1.0,4.0,80.0,369600.0,0.06350515,0,0
19719,19719,61247.8,1109,555,2,864,7455.0,4505.0,10500.8,4371.0,19311.0,3885.0,11220.0,6,1,15.0,0.1666667,0.2,-0.7916667,7.0,81.0,1304664.0,0.0313772,0,1
19722,19722,48791.8,3095,19,40,863,3236.0,1721.0,0.0,553.8,0.0,2549.0,40732.0,2,1,164.0,0.5,3.5,-0.5,3.0,70.0,1315854.0000000002,0.04731586,0,1
19733,19733,92570.8,2363,941,1,868,10466.0,9477.0,4119.0,28286.0,12578.8,4258.0,23386.0,1,1,45.0,1.0,0.0,-1.0,200.0,96.0,1728684.0000000002,0.002925312,0,1
19735,19735,2964.8,297,92,26,857,745.0,584.0,0.0,266.0,998.8,371.0,0.0,1,1,215.0,1.0,3.0,0.0,6.0,83.0,64007.99999999999,0.005281188,0,0
19736,19736,7725.0,100,66,6,856,1260.0,735.0,0.0,1265.0,3565.0,900.0,0.0,9,1,49.0,0.7777778000000001,1.0,-0.1111111,6.0,81.0,121050.0,0.009793689,0,0
19748,19748,2014.0,168,12,57,821,681.0,315.0,265.0,0.0,0.0,753.0,0.0,0,0,182.2127,0.4566516,0.9122373,-0.7648341,6.0,83.0,31860.0,0.009651667,0,0
19750,19750,8807.4,430,139,8,820,2296.0,1522.0,814.0,495.0,2215.4,1465.0,0.0,2,1,15.0,0.5,0.5,0.0,15.0,86.0,138582.0,0.0075852219999999,1,0
19758,19758,8713.2,487,281,7,854,1894.0,1710.0,434.0,844.0,1353.2,2256.0,222.0,0,0,163.4647,0.6371505999999999,0.4974729000000001,-1.267621,2.0,81.0,171966.0,0.06163656,0,0
19766,19766,61379.4,2155,612,2,829,10507.0,12457.0,2200.4,20872.0,4740.0,2497.0,8106.0,1,1,302.0,1.0,0.635019,-0.7319325,80.0,98.0,1348602.0,0.01059972,0,1
19773,19773,402973.4,19609,1159,1,526,97075.0,70535.0,47930.4,31278.0,14851.04,56804.0,84500.0,0,0,214.7066,0.4625357,0.1541359,-0.5115501,2.0,76.0,7332108.0,2.182175,0,1
19776,19776,6047.2,163,115,2,850,664.0,210.0,1575.2,538.0,136.0,808.0,2116.0,0,0,151.4886,0.5583021,0.4150546,-0.8769662,2.0,83.0,130116.0,0.01159679,0,0
19778,19778,8687.6,352,255,21,841,544.0,546.0,1989.6,1368.0,2254.0,204.0,1782.0,0,0,165.94299999999996,0.4888934,0.6463171999999999,-0.6770864000000001,3.0,78.0,108768.0,0.01659083,0,0
19787,19787,63410.6,920,671,1,799,20091.0,5358.0,20990.6,2090.0,7907.0,6340.0,634.0,17,1,80.0,0.1176471,0.3333333,-0.3333333,6.0,80.0,1162098.0,0.1388409,0,1
19794,19794,539682.0,58832,1696,1,828,183143.0,147497.0,22053.2,96397.0,15757.8,48472.0,26362.0,0,0,160.3069,0.3606538,0.7725385,-0.4382329,3.0,78.0,10059348.0,0.544337,0,1
19804,19804,65282.6,2275,1427,0,846,5537.0,8182.0,552.4,4656.0,16780.2,3310.0,26265.0,0,0,203.8324,0.5180481,0.7646022,-0.4690247,3.0,88.0,1312398.0,0.06480978,0,1
19806,19806,14052.6,563,162,13,832,1626.0,2069.0,448.0,3428.0,2266.6,603.0,3612.0,1,1,421.0,0.0,5.0,-2.0,13.0,95.0,297228.0,0.01074577,0,0
19815,19815,73166.4,3271,136,6,833,8328.0,5986.0,7130.0,27660.0,926.0,2314.0,20822.4,2,1,9.0,0.5,0.5,-0.5,5.0,90.0,1289832.0,0.1249837,0,1
19817,19817,73556.0,1041,533,3,841,27141.0,6550.0,7875.0,0.0,16905.0,14617.0,468.0,16,1,35.0,0.5,0.6428571,-0.3571429,6.0,85.0,1419780.0,0.1626322999999999,0,1
19822,19822,7273.0,225,125,30,854,2392.0,1656.0,1787.0,0.0,80.0,966.0,392.0,2,1,70.0,0.0,0.5,-0.5,7.0,91.0,137820.0,0.01000871,0,0
19825,19825,6399.6,245,133,9,861,836.0,454.0,2439.6,2108.0,114.0,280.0,168.0,1,1,69.0,1.0,0.0,-3.0,28.0,95.0,117468.0,0.002130359,0,0
19829,19829,7780.0,102,89,31,860,1365.0,1345.0,1785.0,0.0,2185.0,1100.0,0.0,4,1,147.0,0.25,0.0,-0.5,25.0,87.0,149250.0,0.002027302,0,0
19832,19832,3541.6,131,96,49,857,240.0,0.0,660.4,518.0,1129.2,618.0,376.0,3,1,24.0,0.0,3.0,0.6666667,2.0,86.0,16668.0,0.006945,1,0
19836,19836,30860.6,1362,592,13,850,5286.0,3226.0,9561.2,336.0,3505.4,2102.0,6844.0,5,1,218.0,0.8,0.5,0.0,6.0,89.0,631518.0,0.03278894,0,0
19843,19843,8799.0,263,166,57,818,1898.0,1609.0,417.0,1374.0,1454.0,2047.0,0.0,2,1,143.0,1.0,1.0,-0.5,4.0,85.0,140100.0,0.0101824,0,0
19852,19852,2065.8,101,38,36,805,174.0,732.0,118.0,248.4,203.4,68.0,522.0,1,1,393.0,1.0,0.5810666999999999,-0.613691,4.0,85.0,36804.0,0.002714159,0,0
19863,19863,4674.0,133,77,27,847,1512.0,384.0,0.0,326.0,68.0,2384.0,0.0,2,1,197.0,0.5,0.5,-3.0,6.0,81.0,99420.0,0.008043689,0,0
19885,19885,1984.2,83,34,29,827,158.0,554.0,0.0,34.0,42.0,191.0,1005.2,2,1,328.0,0.0,1.077387,-0.8754671999999999,4.0,83.0,38616.0,0.001532381,1,0
19886,19886,4773.0,263,134,1,826,1306.0,510.0,966.0,0.0,1169.0,330.0,492.0,0,0,208.2109,0.518622,0.6708348000000001,-0.77431,2.0,70.0,124350.0,0.007061329,0,0
19905,19905,26862.8,362,305,8,501,4830.0,5780.0,0.0,0.0,13163.0,2730.0,359.8,0,0,181.6584,0.5888116,0.7155253,-0.908173,10.0,82.0,555534.0,0.02261026,0,0
19911,19911,2434.8,89,47,20,840,388.0,560.0,36.0,252.0,638.8,176.0,384.0,1,1,307.0,1.0,0.6006454000000001,-0.4252858,3.0,71.0,66324.0,0.01692782,1,0
19912,19912,10182.6,170,158,23,701,3166.0,845.0,2338.0,440.0,2110.0,1074.0,209.6,6,1,107.0,0.1666667,1.25,-0.75,6.0,81.0,209568.00000000003,0.02503799,1,0
19913,19913,9147.8,123,104,8,701,1575.0,1473.0,2705.0,1307.0,760.0,1155.0,172.8,1,1,325.0,0.0,0.5739920999999999,-0.5534395000000001,2.0,78.0,180594.0,0.03439886,0,0
19914,19914,1025.2,47,20,0,827,232.0,168.0,0.0,0.0,349.2,30.0,246.0,3,1,227.0,0.6666667,1.0,0.0,4.0,76.0,21294.0,0.002816667,1,0
19917,19917,462439.4,16600,5337,0,848,57884.25,70332.35,88359.65,15299.6,86709.3,53823.05,90031.2,15,1,8.0,0.7333333000000001,0.07692308,-0.6923077,6.0,81.0,8637831.0,0.9894421,0,1
19944,19944,29948.0,1648,282,1,849,7016.0,4680.0,5390.0,420.0,2656.0,7886.0,1900.0,0,0,189.3186,0.562365,0.9099895,-0.9969811,4.0,73.0,553260.0,0.0379465,0,0
19947,19947,70475.0,2030,944,0,825,20347.0,5518.0,15870.0,3520.0,13679.0,11505.0,36.0,8,1,105.0,0.25,0.25,-0.875,3.0,76.0,1423260.0,0.05478291,0,1
19949,19949,3961.2,223,100,8,821,911.0,992.0,1445.0,0.0,437.2,176.0,0.0,0,0,182.9173,0.4252396,0.6603316999999999,-0.5953854000000001,3.0,89.0,65405.99999999999,0.005633592,0,0
19951,19951,680.0,10,8,59,849,160.0,105.0,55.0,0.0,200.0,160.0,0.0,3,1,64.0,0.6666667,0.3333333,-0.3333333,6.0,87.0,20400.0,0.002029851,1,0
19954,19954,91887.0,2390,657,1,853,4095.0,801.0,4118.0,70999.0,1256.0,5830.0,4788.0,28,1,31.0,0.3928571,0.6111111,-0.1111111,4.0,76.0,1931490.0,0.04546822,0,1
19962,19962,1296.4,76,44,2,839,246.0,246.0,70.0,42.0,157.2,248.0,287.2,1,1,237.0,1.0,0.0,-3.0,3.0,83.0,26460.0,0.004366337,1,0
19967,19967,1298.4,136,34,35,820,528.0,457.0,0.0,88.0,120.4,105.0,0.0,1,1,258.0,1.0,0.0,-3.0,6.0,88.0,27378.0,0.002622414,0,0
19968,19968,37136.56,1320,773,2,820,11768.4,4620.21,2816.0,4864.65,6563.1,6504.2,0.0,13,1,37.0,0.7692308000000001,0.2727272999999999,-0.1818182,5.0,87.0,711093.3,0.0685061,0,0
19969,19969,14021.4,638,330,1,819,2118.0,422.0,3349.0,3942.0,1648.4,1168.0,1374.0,2,1,3.0,1.0,0.5,-0.5,2.0,68.0,200526.0,0.0109219,1,0
19972,19972,5839.04,855,164,29,821,0.0,36.0,0.0,323.0,1995.24,0.0,3484.8,0,0,208.5941,0.5417529000000001,0.5954712,-0.6087802,65.0,100.0,166861.19999999998,0.007700179,0,0
19981,19981,2535.0,35,29,3,846,840.0,210.0,495.0,275.0,400.0,315.0,0.0,1,1,412.0,1.0,0.0,-3.0,3.0,78.0,53550.0,0.0004846592,0,0
19982,19982,84816.0,5483,657,10,843,34007.0,4001.0,0.0,1040.0,796.0,44972.0,0.0,1,1,171.0,1.0,0.0,0.0,5.0,89.0,1612920.0,0.1927025,0,1
19986,19986,22879.8,1279,292,1,836,4406.0,15916.0,0.0,0.0,1065.8,1492.0,0.0,0,0,158.1547,0.4981577999999999,0.6998045999999999,-0.5748585,15.0,89.0,451998.0,0.01490267,0,0
19997,19997,8073.0,141,107,31,844,3430.0,1156.0,1152.0,624.0,140.0,1471.0,100.0,2,1,0.0,1.0,0.0,-1.0,3.0,86.0,130860.0,0.02464407,1,0
20019,20019,33166.0,1608,954,1,834,9374.0,5118.0,2034.0,2006.0,5200.0,4154.0,5280.0,0,0,181.2936,0.6057146,0.7802766,-0.2733416,5.0,81.0,673890.0,0.09640773,0,0
20020,20020,114524.6,4152,409,0,833,21450.0,14966.0,8184.0,0.0,9224.0,11425.0,49275.6,2,1,329.0,0.5,0.6728182,-0.4882065,120.0,96.0,2782218.0000000005,0.003065197,0,1
20025,20025,47719.2,688,413,1,826,8820.0,3885.0,13714.2,3190.0,14435.0,3675.0,0.0,6,1,20.0,0.3333333,1.333333,-0.1666667,6.0,81.0,933876.0,0.1111757,0,0
20027,20027,64453.8,2049,1303,0,848,15053.0,5860.0,980.0,5759.0,13224.8,10709.0,12868.0,0,0,198.8326,0.5743809,0.5358765,-0.5037872999999999,3.0,88.58808,1253778.0,0.02197298,0,1
20037,20037,655.0,9,7,16,843,105.0,0.0,105.0,0.0,235.0,210.0,0.0,1,1,21.0,0.0,0.0,0.0,6.0,86.0,19650.0,0.002250859,1,0
20038,20038,6041.0,157,129,14,843,1014.0,811.0,1602.0,199.0,1087.0,1048.0,280.0,3,1,100.0,0.6666667,0.5,-0.5,6.0,81.0,110940.0,0.0127079,0,0
20042,20042,48765.2,1781,381,0,841,3335.0,5919.0,554.0,0.0,5025.2,818.0,33114.0,0,0,191.4218,0.4571550999999999,0.5982554,-0.5203375,50.0,97.0,1015176.0,0.002899719,0,1
20048,20048,8145.6,810,239,24,811,1893.0,1029.0,417.0,1229.0,2094.6,1379.0,104.0,0,0,254.4701,0.5376465,0.6936875,-0.2366811,6.0,87.0,128808.0,0.01032115,0,0
20051,20051,822.0,25,5,22,811,588.0,246.0,50.4,0.0,-62.4,0.0,0.0,0,0,207.9222,0.454335,1.421952,0.4797623,10.0,91.0,10800.0,0.0005077574,1,0
20060,20060,6390638.0,295042,499,1,829,0.0,0.0,0.0,0.0,0.0,0.0,6390638.0,1,1,140.0,0.0,0.0,-7.0,15.0,94.0,138223380.0,0.8911886999999998,0,1
20065,20065,1676.0,88,34,38,801,405.0,0.0,0.0,334.0,144.0,545.0,248.0,1,1,499.0,0.0,0.0,-1.0,1.0,80.0,32940.0,0.022875,0,0
20066,20066,11005.0,138,113,27,801,3360.0,2850.0,1260.0,605.0,1440.0,1490.0,0.0,1,1,421.0,0.0,0.0,-1.0,5.0,86.0,206550.0,0.0253125,0,0
20067,20067,7260.0,413,165,30,801,1960.0,36.0,940.0,698.0,0.0,3524.0,102.0,7,1,16.0,0.0,1.0,-0.5,3.0,80.0,142320.0,0.03294444,1,0
20081,20081,8472.0,107,65,1,819,1260.0,210.0,630.0,440.0,4430.0,1230.0,272.0,6,1,3.0,0.5,0.0,-0.5,3.0,78.0,146670.0,0.0296303,0,0
20094,20094,80555.0,3731,1933,0,826,19063.0,14571.0,3086.0,9155.0,14985.0,14401.0,5294.0,4,1,94.0,0.75,0.5,0.0,5.0,88.0,1547070.0,0.1848351,0,1
20099,20099,62040.2,2996,1647,7,815,14128.0,6580.0,17525.4,2715.0,11609.2,5767.0,3715.6,15,1,218.0,0.8666666999999999,0.5555555999999999,-0.5555555999999999,3.0,78.0,1239576.0,0.03364756,0,1
20115,20115,5802.0,317,111,45,806,1962.0,660.0,1330.0,236.0,180.0,1126.0,308.0,1,1,273.0,1.0,0.0,-1.0,9.0,85.0,111720.0,0.005094391,0,0
20142,20142,61989.0,974,601,3,826,19969.0,10835.0,1540.0,4840.0,15875.0,6130.0,2800.0,2,1,64.0,0.5,1.0,0.5,3.0,81.0,1324110.0,0.3221679,0,1
20149,20149,9366.0,166,99,3,841,4620.0,1470.0,315.0,42.0,1290.0,1545.0,84.0,2,1,128.0,1.0,0.0,-0.5,6.0,81.0,196080.0,0.01841127,0,0
20155,20155,139978.0,4893,308,3,833,60860.0,0.0,0.0,0.0,60320.0,11182.0,7616.0,6,1,55.0,0.0,1.2,0.0,4.0,76.0,3059640.0,0.1038574,0,1
20172,20172,13924.0,771,128,16,835,4816.0,1288.0,4885.0,0.0,1152.0,1675.0,108.0,2,1,184.0,1.0,1.5,0.0,8.0,88.0,269310.0,0.02307712,0,0
20174,20174,5555.0,83,73,16,835,1860.0,228.0,2080.0,220.0,315.0,636.0,216.0,2,1,115.0,0.5,0.5,0.0,6.0,83.0,119850.0,0.01372852,0,0
20186,20186,2214.4,117,47,38,811,178.0,1140.0,320.0,216.0,104.4,178.0,78.0,2,1,323.0,0.5,0.0,0.0,2.0,75.0,66432.0,0.003618301,0,0
20193,20193,60704.0,1110,568,1,643,24484.0,3753.0,6720.0,5830.0,5645.0,14238.0,34.0,3,1,449.0,1.0,0.0,-0.3333333,2.0,80.0,1235220.0,0.4427312,0,1
20196,20196,15942.0,191,148,44,828,5355.0,2415.0,5110.0,1155.0,825.0,1050.0,32.0,7,1,152.0,0.5714286,0.8571429,0.0,20.0,91.0,288000.0,0.01079865,0,0
20200,20200,13666.8,723,117,34,806,2484.0,1008.0,1584.0,1824.0,3033.6,3384.0,349.2,1,1,160.0,1.0,3.0,0.0,41.0,100.0,410004.0,0.0068285859999999,1,0
20208,20208,1373.4,52,36,20,829,292.0,51.0,839.4,36.0,0.0,155.0,0.0,4,1,22.0,0.5,1.0,0.0,2.0,75.0,31002.000000000004,0.002622843,1,0
20213,20213,2228.4,78,39,22,825,416.0,104.0,410.4,330.0,810.0,158.0,0.0,1,1,500.0,1.0,1.0,0.0,6.0,81.0,33522.0,0.003839863,0,0
20220,20220,10591.0,138,120,2,820,2763.0,1420.0,3060.0,1045.0,800.0,1503.0,0.0,1,1,363.0,1.0,0.6616499,-0.7204651,6.0,81.0,185730.0,0.02127491,0,0
20221,20221,50996.0,2070,416,0,819,4224.0,4914.0,2758.0,15068.0,8740.0,6888.0,8404.0,3,1,232.0,0.6666667,0.0,-1.0,50.0,93.0,1065420.0,0.01427986,0,1
20225,20225,11072.0,153,97,14,808,3972.0,2100.0,770.0,2530.0,440.0,1260.0,0.0,1,1,191.0,0.0,0.0,-1.0,6.0,81.0,226710.0,0.02596907,0,0
20228,20228,17407.4,338,282,10,797,2809.0,1830.0,1815.0,1790.0,8252.4,735.0,176.0,6,1,28.0,0.5,0.5,-0.25,6.0,81.0,344046.00000000006,0.04170255,0,0
20229,20229,545.0,7,7,56,792,420.0,0.0,0.0,0.0,20.0,105.0,0.0,3,1,51.0,1.0,0.0,-1.0,2.0,82.0,10050.0,0.002723577,1,0
20231,20231,15075.0,197,142,20,790,1575.0,630.0,605.0,1980.0,8605.0,1680.0,0.0,6,1,73.0,0.0,0.1666667,0.0,15.0,86.0,298050.0,0.01444041,0,0
20246,20246,4994.0,190,103,6,827,1126.0,1227.0,0.0,0.0,440.0,401.0,1800.0,0,0,158.1528,0.4312125,1.100249,-0.5231129,6.0,86.0,88860.0,0.008343662,0,0
20255,20255,494.0,24,12,20,702,48.0,0.0,0.0,0.0,376.0,36.0,34.0,0,0,148.6293,0.3986441,0.5651536,-1.356252,10.0,84.0,7020.0,0.0004957627,1,0
20273,20273,8464.0,232,156,13,827,1404.0,946.0,284.0,1912.0,986.0,600.0,2332.0,1,1,464.0,0.0,1.0,0.0,10.0,84.0,182100.0,0.002627706,0,0
20275,20275,5653.1,121,82,7,825,2031.1,254.6,200.45,1307.3,445.0,1414.65,0.0,6,1,110.0,0.3333333,0.8,-0.6,2.0,76.0,102843.0,0.0055470869999999,0,0
20284,20284,4950.0,54,45,34,818,1470.0,735.0,0.0,495.0,1725.0,525.0,0.0,0,0,196.2071,0.5395434,0.3936101,-1.148033,2.471006,53.0,105900.0,0.01529236,0,0
20287,20287,13304.0,278,149,21,814,3537.0,1998.0,880.0,1004.0,4410.0,1403.0,72.0,2,1,324.0,0.5,0.0,0.0,9.0,93.0,258630.0,0.008460255,0,0
20293,20293,52088.0,1622,800,1,812,17408.0,13262.0,0.0,0.0,7852.0,6142.0,7424.0,1,1,66.0,1.0,1.0,0.0,3.0,80.0,1012140.0,0.1906102,0,1
20294,20294,24355.29,1220,798,2,466,6242.0,8251.0,1654.4,574.0,3634.89,1689.0,2310.0,0,0,198.2345,0.5344293999999999,0.7522390999999999,-0.8051974000000001,1.0,86.0,579878.7000000001,0.01989999,0,0
20297,20297,6691.0,412,235,24,818,2229.0,715.0,2831.0,758.0,0.0,158.0,0.0,0,0,162.7358,0.487238,0.7709249,-0.4958045999999999,3.0,87.0,115080.0,0.004339367,0,0
20299,20299,13487.0,744,206,6,813,90.0,3061.0,2231.0,180.0,5520.4,1146.0,1258.6,8,1,78.0,0.5,0.7142857,-0.2857143,16.0,87.0,288810.0,0.01921294,0,0
20308,20308,5379.0,81,69,3,612,1347.0,525.0,525.0,0.0,2210.0,772.0,0.0,1,1,266.0,0.0,7.0,2.0,4.0,80.0,107670.0,0.0192957,1,0
20310,20310,7135.4,318,180,0,793,1203.0,556.0,2514.4,0.0,2270.0,592.0,0.0,4,1,91.0,0.5,1.0,0.0,2.0,71.0,112872.0,0.03420364,0,0
20319,20319,745.0,19,19,51,818,0.0,0.0,0.0,0.0,640.0,105.0,0.0,5,1,155.0,0.4,1.2,0.0,9.0,91.0,12000.0,0.0009153318,0,0
20349,20349,2630.0,37,36,50,805,420.0,315.0,165.0,55.0,1250.0,425.0,0.0,0,0,196.8099,0.6043106,0.7338048,-0.4226018,10.0,84.0,56100.0,0.003158784,1,0
20350,20350,39019.0,634,339,7,797,9890.0,4510.0,3630.0,2090.0,10206.0,3465.0,5228.0,5,1,10.0,0.6,0.4,-0.2,2.0,81.0,768690.0,0.0657,0,0
20358,20358,419612.4,30053,4367,0,806,22692.0,45656.8,8732.0,213940.4,67771.6,13837.6,46982.0,4,1,154.0,0.75,0.0,-0.25,3.0,90.0,8208090.0,0.4800053,0,1
20364,20364,150228.8,11853,2216,2,804,-68.0,18918.2,4025.2,81051.6,28306.0,7386.8,10609.0,1,1,130.0,1.0,1.0,-1.0,1.0,86.0,2920410.0,0.2295962,0,1
20366,20366,7340.0,94,68,7,804,2205.0,1155.0,0.0,1100.0,1545.0,1335.0,0.0,4,1,134.0,0.25,3.5,1.0,6.0,81.0,106500.0,0.01020115,0,0
20370,20370,8580.0,118,101,0,801,2310.0,1995.0,0.0,660.0,2985.0,630.0,0.0,4,1,71.0,0.25,0.3333333,-0.6666667,9.0,88.0,169650.0,0.01431646,0,0
20371,20371,14210.0,185,66,56,799,3675.0,3570.0,0.0,4070.0,1320.0,1575.0,0.0,2,1,140.0,0.5,0.5,0.0,20.0,86.0,240750.0,0.008290289,1,0
20374,20374,8205.6,159,102,34,609,2085.0,945.0,1155.0,1210.0,1269.6,1541.0,0.0,14,1,34.0,0.3571429,0.5,-0.25,15.0,87.0,142968.0,0.006837303,0,0
20397,20397,10545.0,119,75,2,813,2415.0,1680.0,3255.0,825.0,1320.0,1050.0,0.0,0,0,144.167,0.5169573000000001,0.5804413,-0.9563224,40.0,98.0,219450.0,0.002785605,0,0
20407,20407,5150.4,212,116,27,808,838.0,424.0,174.0,1566.0,1018.4,420.0,710.0,2,1,450.0,1.0,2.0,-0.5,4.0,83.0,68832.0,0.0174662999999999,1,0
20408,20408,8517.0,423,212,14,808,2156.0,2434.0,72.0,502.0,1217.0,526.0,1610.0,0,0,212.3449,0.4410615,0.9945955,-0.3038962,3.0,83.0,166440.0,0.0365,0,0
20416,20416,5510.0,66,62,21,784,1470.0,1155.0,735.0,495.0,320.0,1335.0,0.0,0,0,251.4822,0.6422099,0.4100969,-1.602285,2.0,76.0,98100.0,0.0222449,0,0
20443,20443,2790.0,63,47,6,818,315.0,299.0,110.0,216.0,1325.0,455.0,70.0,1,1,184.0,0.0,0.0,-1.0,7.0,76.0,41580.0,0.0004419643,0,0
20445,20445,5483.0,130,55,51,815,1050.0,945.0,0.0,825.0,0.0,475.0,2188.0,2,1,198.0,0.0,0.5,-0.5,49.0,88.0,89310.0,0.001079797,1,0
20446,20446,28338.0,853,563,7,815,6248.0,3855.0,0.0,715.0,9265.0,2775.0,5480.0,5,1,199.0,0.4,1.0,0.0,6.0,81.0,526890.0,0.05211573,0,0
20448,20448,2086.0,120,15,20,799,382.0,172.0,1362.0,68.0,0.0,102.0,0.0,1,1,394.0,1.0,0.8251108,-0.6770090999999999,1.0,80.0,24840.0,0.02106377,1,0
20456,20456,742.8,30,17,56,791,144.0,144.0,136.8,210.0,0.0,72.0,36.0,0,0,223.3389,0.5221696,1.077526,-0.9254293,21.0,90.0,22284.0,0.009369394,1,0
20461,20461,2355.0,33,16,6,821,735.0,420.0,1060.0,165.0,-25.0,0.0,0.0,3,1,42.0,0.3333333,0.5,0.0,18.0,92.0,12600.0,0.0005898876,1,0
20468,20468,1673.2,55,30,2,818,672.0,17.0,251.2,0.0,224.0,475.0,34.0,1,1,415.0,0.0,0.0,-1.0,6.0,86.0,40896.0,0.004684536,0,0
20469,20469,16328.0,508,299,6,818,2343.0,1960.0,3478.4,495.0,4083.6,1044.0,2924.0,12,1,41.0,0.6666667,0.3598485,-0.7272727,5.0,88.0,290370.0,0.006125949,0,0
20477,20477,3918.0,301,155,13,783,962.0,1510.0,240.0,340.0,186.0,544.0,136.0,0,0,204.7309,0.5307331,0.7001468000000001,-0.5859049,7.0,88.0,69960.0,0.008182456,0,0
20483,20483,2486.8,152,12,36,812,0.0,0.0,0.0,0.0,91.2,0.0,2395.6,0,0,223.2651,0.5624916,0.6137544,-0.4530358,80.0,96.0,56700.0,0.005751203,0,0
20496,20496,4680.0,195,49,34,806,586.0,756.0,104.0,1740.0,70.0,584.0,840.0,3,1,206.0,0.3333333,0.5,0.0,3.0,76.0,33120.0,0.01440791,0,0
20497,20497,2821.8,298,78,41,815,1085.0,490.0,0.0,0.0,457.8,789.0,0.0,2,1,499.0,0.0,0.5,-0.5,3.0,80.0,54624.0,0.00211475,0,0
20501,20501,2594.8,256,104,58,815,944.0,0.0,0.0,309.0,116.8,1225.0,0.0,0,0,208.0088,0.5520224,0.6775524,-0.7977069999999999,6.0,85.0,57504.0,0.004744554,0,0
20506,20506,998.0,53,24,30,812,172.0,208.0,0.0,104.0,134.0,104.0,276.0,0,0,171.7432,0.3766091,0.6695978,-0.6056945,8.0,92.0,19416.0,0.000779759,1,0
20512,20512,11512.2,179,159,8,449,3153.0,1893.0,165.0,110.0,3466.0,2310.0,415.2,0,0,165.8529,0.4502152,1.180345,-0.7384838,6.0,76.0,312186.0,0.02119389,0,0
20514,20514,19089.2,622,401,0,441,2761.0,1219.0,573.0,1706.0,3576.0,1832.0,7422.2,0,0,152.6632,0.5111823,0.5632691,-1.339376,5.0,76.0,428736.00000000006,0.03427146,0,0
20515,20515,2525.0,40,34,8,437,695.0,105.0,0.0,220.0,540.0,965.0,0.0,0,0,149.4323,0.4756332,1.174519,-0.6481193000000001,6.0,76.0,67950.0,0.004613035,0,0
20526,20526,76773.0,2963,1097,0,790,10279.0,21323.0,275.0,34.0,14612.0,3305.0,26945.0,2,1,41.0,0.5,0.0,-1.5,20.0,91.0,1595670.0,0.05292438,0,1
20549,20549,7509.0,280,160,8,793,1278.0,1520.0,1361.0,1567.0,0.0,1783.0,0.0,0,0,216.7585,0.5292993,0.7592909999999999,-0.1440229,8.0,93.0,149640.0,0.01007677,0,0
20550,20550,10212.0,284,113,48,791,2518.0,2434.0,0.0,3172.0,192.0,606.0,1290.0,7,1,50.0,0.4285714,1.1369049999999998,-0.5714286,3.0,77.0,189660.0,0.01971974,1,0
20553,20553,16970.0,225,139,7,815,3360.0,945.0,4280.0,715.0,5465.0,2205.0,0.0,2,1,9.0,0.0,1.0,0.0,6.0,81.0,329250.0,0.03771478,0,0
